prediction_snapshot_id,prediction_timestamp,model_bundle_id,model_candidate_id,model_version,policy_version,student_source_reference,input_snapshot_timestamp,predicted_class,class_scores,ensemble_seed_predictions,ensemble_seed_disagreement,predictive_entropy,max_model_score,r0_reference_class,n0_r0_agreement,feature_contract_hash,preprocessor_hash,checkpoint_bundle_hash,r0,g1_g2_feature_snapshot_hash
af9f6d98669bb082ba3c2265,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:326,2026-07-14T17:56:07.790870+00:00,2,"[0.00824180872239464, 0.2253111964688089, 0.7664469948087963]","[[0.0104917561330008, 0.362544011966363, 0.6269642319006362], [0.014620695208681, 0.313355295682865, 0.672024009108454], [0.0050255033894373, 0.1089019512865397, 0.8860725453240229], [0.0025483068532355, 0.0870870394057502, 0.9103646537410142], [0.0085227820276186, 0.2546676840025267, 0.7368095339698545]]",0.0,0.5791907780589669,0.7664469948087963,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",c24444cd94f078e992d13e52a77cdea4089fe481d9f20b6021873316c0d98871
73b7faa72a6906426e256ff6,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:327,2026-07-14T17:56:07.790870+00:00,1,"[0.14797964698285912, 0.8506731140247915, 0.0013472389923493]","[[0.0719826974493612, 0.927446220024454, 0.0005710825261846], [0.1348365587497868, 0.8634215267678246, 0.0017419144823885], [0.1604082240419901, 0.8369727491057366, 0.0026190268522733], [0.1338372250611074, 0.865323996630543, 0.0008387783083495], [0.2388335296120502, 0.7602010775953991, 0.0009653927925506]]",0.0,0.42922377728065086,0.8506731140247915,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",df203fb404747c565b972a1030580d9e7113b5706c585ef678dd2b75e0e0423b
f35f39d63e545c804716baf9,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:328,2026-07-14T17:56:07.790870+00:00,0,"[0.5098730601690241, 0.48942801978156647, 0.0006989200494093401]","[[0.3964818141119371, 0.6033279331869275, 0.0001902527011353], [0.4726741799873105, 0.5264535755598797, 0.0008722444528098], [0.5561175175459329, 0.4423684937896577, 0.0015139886644094], [0.5402793382418843, 0.4592903038462068, 0.0004303579119087], [0.5838124509580559, 0.4156997925251605, 0.0004877565167835]]",0.4,0.6982305762856676,0.5098730601690241,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",d524ab8b04127ec32bf5255fccdcdf24b9d6e4880a7680faaa44352b4b913fab
64ca4140396bb7bd1fce4e0b,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:330,2026-07-14T17:56:07.790870+00:00,0,"[0.830263450556749, 0.1694247406050611, 0.0003118088381897533]","[[0.8021219419555695, 0.1978127967933386, 6.526125109186632e-05], [0.7629024020272173, 0.2366603350309628, 0.0004372629418198], [0.8803873541340979, 0.1189798771445981, 0.0006327687213039], [0.8592301872330024, 0.1406067802196336, 0.000163032547364], [0.8466753674338583, 0.1530639138367724, 0.0002607187293692]]",0.0,0.4577440297132353,0.830263450556749,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",65b1279d557ee10fb94a74f8c40f6af1d82c27eca4705dcd3496c8b276e5ff28
af1ece0ae7d9f809eb20099e,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:331,2026-07-14T17:56:07.790870+00:00,1,"[0.00545779381566562, 0.6433837090722717, 0.35115849711206265]","[[0.0064708348771614, 0.7797311628507013, 0.2137980022721373], [0.0050603341167656, 0.764311844564695, 0.2306278213185392], [0.0044159987894296, 0.6296292073438204, 0.3659547938667499], [0.0079056040674536, 0.6377802289235147, 0.3543141670090317], [0.0034361972275179, 0.4054661016786269, 0.5910977010938551]]",0.2,0.6796737445776906,0.6433837090722717,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",fc0692694c2010ce8d27a029d84e9a1d7c65f1cc9b64ae88907dc4b151bd59d1
0170d2b90c46e81a379d0041,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:334,2026-07-14T17:56:07.790870+00:00,1,"[0.47158143014645787, 0.5268950818099312, 0.00152348804361094]","[[0.4001977561884171, 0.5986714094077279, 0.001130834403855], [0.6890018428340142, 0.3095775475447428, 0.0014206096212429], [0.4770691535872832, 0.5216761385679407, 0.001254707844776], [0.3020578328142334, 0.69487332479285, 0.0030688423929165], [0.4895805653083415, 0.5096769887363941, 0.0007424459552643]]",0.2,0.7019630775536878,0.5268950818099312,0,False,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",d524ab8b04127ec32bf5255fccdcdf24b9d6e4880a7680faaa44352b4b913fab
3af2610c5e225b91a268c630,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:335,2026-07-14T17:56:07.790870+00:00,2,"[0.005004805149263979, 0.09695739607686296, 0.8980377987738729]","[[0.0049046509323143, 0.1168088355523612, 0.8782865135153244], [0.0080424544798596, 0.1117183234775566, 0.8802392220425838], [0.0047538148242419, 0.0714520709579931, 0.9237941142177648], [0.0021410541832377, 0.0689211241465994, 0.9289378216701628], [0.0051820513266664, 0.1158866262498045, 0.878931322423529]]",0.0,0.34933851966331725,0.8980377987738729,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",f989915cf083c5d61c8ea3e6fbcc370d93914774ad8a7d5965899708d1eab6f6
50e8c397c1251d245da487c5,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:336,2026-07-14T17:56:07.790870+00:00,1,"[0.016497047264278218, 0.9202667622826548, 0.06323619045306683]","[[0.0121089213553099, 0.9102879974592476, 0.0776030811854424], [0.0258565599516598, 0.8406028700586248, 0.1335405699897153], [0.0131488216454382, 0.9443657222322054, 0.0424854561223563], [0.015706736389646, 0.9678305857352648, 0.016462677875089], [0.0156641969793372, 0.9382466359279314, 0.0460891670927312]]",0.0,0.31876731058239494,0.9202667622826548,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",a69cf01968481ff1cb4dd7d0f6cd37b6fe3646319db36d265b12997b328885de
0c0891f14276fee37381bfad,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:339,2026-07-14T17:56:07.790870+00:00,1,"[0.45297498033249983, 0.5420359720806391, 0.004989047586861041]","[[0.4914114617125646, 0.5043923404404544, 0.0041961978469808], [0.3469668739883607, 0.6428253860202511, 0.0102077399913881], [0.5531910714554618, 0.4422586009510277, 0.0045503275935106], [0.4660640480070282, 0.5309626258567656, 0.0029733261362062], [0.4072414464990837, 0.5897409071346968, 0.0030176463662195]]",0.2,0.7171189609070608,0.5420359720806391,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",d4dcd4479a7addb45f759e9159815ba619d7a10603840f44d7cd68d2d897e04d
181927ce83287753ce0dff13,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:340,2026-07-14T17:56:07.790870+00:00,1,"[0.024204933060853383, 0.9606547848229203, 0.01514028211622628]","[[0.0175003750901403, 0.9653682025447644, 0.0171314223650953], [0.0248855511232736, 0.948226060687946, 0.0268883881887805], [0.0171642119600094, 0.9726233618234754, 0.0102124262165151], [0.0406740371956086, 0.9538866912256508, 0.0054392715787405], [0.020800489935235, 0.9631696078327648, 0.016029902232]]",0.0,0.1920759882910808,0.9606547848229203,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",61d9ffe0fcd086288bbc63cef2a45fad6353c34b5fb32652e63c57f6e10bba3c
c648c1b10dfbb9b14ff7b91f,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:341,2026-07-14T17:56:07.790870+00:00,1,"[0.17607262574853375, 0.8144122995826187, 0.00951507466884748]","[[0.1256132921070576, 0.8711066752592902, 0.0032800326336522], [0.0836092829314948, 0.914301156571926, 0.0020895604965791], [0.2670565431149667, 0.7286970303207045, 0.0042464265643287], [0.1389309234497533, 0.8583965713227386, 0.002672505227508], [0.2651530871393964, 0.6995600644384341, 0.0352868484221694]]",0.0,0.517294291296492,0.8144122995826187,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",3ee19e9a343ffd8ad4e860f4d69749a5ad49924394e44e9e21f4b35860481c96
ed485c987d4661be94b99c6d,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:342,2026-07-14T17:56:07.790870+00:00,2,"[0.0002971811825572623, 0.08311654220479343, 0.9165862766126492]","[[0.0001094414094286, 0.0645487969543951, 0.9353417616361762], [0.0005559188713336, 0.0872653394679755, 0.9121787416606908], [9.439889605601168e-05, 0.074165145832774, 0.92574045527117], [0.0004504702035352, 0.07263612904896, 0.9269134007475048], [0.0002756765324329, 0.1169672997198625, 0.8827570237477045]]",0.0,0.2890006363894144,0.9165862766126492,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",f989915cf083c5d61c8ea3e6fbcc370d93914774ad8a7d5965899708d1eab6f6
42f41977c9b258777903c271,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:343,2026-07-14T17:56:07.790870+00:00,0,"[0.830263450556749, 0.1694247406050611, 0.0003118088381897533]","[[0.8021219419555695, 0.1978127967933386, 6.526125109186632e-05], [0.7629024020272173, 0.2366603350309628, 0.0004372629418198], [0.8803873541340979, 0.1189798771445981, 0.0006327687213039], [0.8592301872330024, 0.1406067802196336, 0.000163032547364], [0.8466753674338583, 0.1530639138367724, 0.0002607187293692]]",0.0,0.4577440297132353,0.830263450556749,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",65b1279d557ee10fb94a74f8c40f6af1d82c27eca4705dcd3496c8b276e5ff28
02c89d938c5957d7df778596,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:344,2026-07-14T17:56:07.790870+00:00,1,"[0.14797964698285912, 0.8506731140247915, 0.0013472389923493]","[[0.0719826974493612, 0.927446220024454, 0.0005710825261846], [0.1348365587497868, 0.8634215267678246, 0.0017419144823885], [0.1604082240419901, 0.8369727491057366, 0.0026190268522733], [0.1338372250611074, 0.865323996630543, 0.0008387783083495], [0.2388335296120502, 0.7602010775953991, 0.0009653927925506]]",0.0,0.42922377728065086,0.8506731140247915,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",df203fb404747c565b972a1030580d9e7113b5706c585ef678dd2b75e0e0423b
ebf3b9fc58a7fc4f0d55e2cd,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:345,2026-07-14T17:56:07.790870+00:00,1,"[0.005231438442659481, 0.9232555341442381, 0.07151302741310209]","[[0.0034885141733237, 0.9184233721603444, 0.0780881136663317], [0.0061707629901712, 0.8551135461364662, 0.1387156908733626], [0.0081348064529261, 0.8967055594855402, 0.0951596340615336], [0.0046611662958098, 0.9802147542585008, 0.0151240794456893], [0.0037019423010666, 0.96582043868034, 0.0304776190185933]]",0.0,0.2898448248624423,0.9232555341442381,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",2ecee754205469f3c298b4c0ad20c3d8ff1a91a2d8582db088e2cdc12d097d21
6fbe261c905119d9c37329f5,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:346,2026-07-14T17:56:07.790870+00:00,2,"[0.00259210902128666, 0.12274474556217396, 0.8746631454165392]","[[0.0002827760117032, 0.0315361127530562, 0.9681811112352404], [0.0002442086176887, 0.0203593043142009, 0.9793964870681104], [0.0016233566029664, 0.1331852433684207, 0.8651914000286128], [0.0003606800992958, 0.0425027603601869, 0.9571365595405172], [0.0104495237747792, 0.3861403070150052, 0.6034101692102155]]",0.0,0.3900438307736838,0.8746631454165392,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",f989915cf083c5d61c8ea3e6fbcc370d93914774ad8a7d5965899708d1eab6f6
4fb0ec9be88d674ed9b62211,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:347,2026-07-14T17:56:07.790870+00:00,1,"[0.22614455659540447, 0.7710965291186582, 0.00275891428593724]","[[0.0917978475208284, 0.9060120236626892, 0.0021901288164823], [0.4973933725698931, 0.5000479846497066, 0.0025586427804003], [0.159668491703319, 0.8379429056872219, 0.002388602609459], [0.1621362167753963, 0.8327680306551437, 0.0050957525694599], [0.2197268544075856, 0.7787117009385297, 0.0015614446538847]]",0.0,0.5528803766412443,0.7710965291186582,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",3ee19e9a343ffd8ad4e860f4d69749a5ad49924394e44e9e21f4b35860481c96
8533b6f84f284cec601118e1,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:348,2026-07-14T17:56:07.790870+00:00,2,"[0.0015756093756112799, 0.18184938434902792, 0.8165750062753606]","[[0.0028352942581781, 0.402439389400551, 0.5947253163412708], [0.0013739989611586, 0.2063058028876835, 0.7923201981511578], [0.0013188212356743, 0.1065048962312946, 0.892176282533031], [0.0018978354143994, 0.1636388707886496, 0.834463293796951], [0.000452097008646, 0.0303579624369609, 0.969189940554393]]",0.0,0.48561167894323987,0.8165750062753606,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",4c585561235fc4848488e0af62f8a17ac770a934a3398496b59f30c33a2eec55
9107b27a3797ed69ea4f0131,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:349,2026-07-14T17:56:07.790870+00:00,1,"[0.01648949243302898, 0.9444898521501243, 0.03902065541684681]","[[0.0030607127824357, 0.9637323840077748, 0.0332069032097895], [0.0032519967912354, 0.9792377153053036, 0.017510287903461], [0.0106727632086731, 0.9680597980481718, 0.0212674387431551], [0.0033160391206729, 0.9795437163250532, 0.0171402445542739], [0.0621459502621278, 0.8318756470643177, 0.1059784026735545]]",0.0,0.24819992684146874,0.9444898521501243,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",749e1f323bc5909e817dffe444c61eb4bf4a5db7bc7dd679ad5e82ad331850ab
70a7d5da62720f6d09cd44d4,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:350,2026-07-14T17:56:07.790870+00:00,0,"[0.9398286557925859, 0.06000308484754664, 0.00016825935986738836]","[[0.951104229897533, 0.0488721917759507, 2.357832651629053e-05], [0.8825067676661187, 0.117217374157009, 0.0002758581768722], [0.9618861676900116, 0.0377956466019882, 0.0003181857080002], [0.9511335011857844, 0.0487927695312695, 7.372928294585128e-05], [0.9525126125234816, 0.0473374421715158, 0.0001499453050024]]",0.0,0.22859601761855863,0.9398286557925859,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",beb15cf1e84f9559ea46bca0a4031c6eaf4b9b5593f30f17c62cc0b61e9a75e0
bc370cdff51130980902bc9c,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:351,2026-07-14T17:56:07.790870+00:00,1,"[0.0070016142139585, 0.8587786566846944, 0.134219729101347]","[[0.0068408396762234, 0.722586003426343, 0.2705731568974335], [0.0065670371100101, 0.8699994565779416, 0.1234335063120482], [0.0058683911283794, 0.933363138760102, 0.0607684701115186], [0.0110523039524374, 0.8380319369743817, 0.1509157590731807], [0.0046794992027422, 0.9299127476847036, 0.065407753112554]]",0.0,0.4350336672382935,0.8587786566846944,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",2ecee754205469f3c298b4c0ad20c3d8ff1a91a2d8582db088e2cdc12d097d21
b4edc7c504dbdebe96a8dc99,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:352,2026-07-14T17:56:07.790870+00:00,0,"[0.9308572457592152, 0.06881517943008411, 0.00032757481070044]","[[0.901514037418557, 0.0981881079613178, 0.0002978546201252], [0.9096115738610536, 0.0899158334879984, 0.0004725926509478], [0.9731898281057236, 0.0263933163674829, 0.0004168555267935], [0.9169859314834836, 0.0827121790611571, 0.000301889455359], [0.9529848579272588, 0.0468664602724643, 0.0001486818002767]]",0.0,0.25349590032337277,0.9308572457592152,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",beb15cf1e84f9559ea46bca0a4031c6eaf4b9b5593f30f17c62cc0b61e9a75e0
ab3b47b3a0d4d7830485fd28,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:353,2026-07-14T17:56:07.790870+00:00,0,"[0.8450212160260773, 0.1544117794935987, 0.00056700448032384]","[[0.7595820770970438, 0.2397490064231135, 0.0006689164798425], [0.8354173613738634, 0.1638796869645886, 0.000702951661548], [0.9305942733896118, 0.0687928906625359, 0.0006128359478522], [0.8202928370245882, 0.1791452500602246, 0.0005619129151871], [0.8792195312452797, 0.1204920633575308, 0.0002884053971894]]",0.0,0.4349961981167353,0.8450212160260773,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",e370f2ac5c9653f07973ee9fd594e60223ad4b4e4f5cf2e43511e81644a1100e
70a6c9596f49540791fb9049,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:356,2026-07-14T17:56:07.790870+00:00,1,"[0.014353709188805621, 0.9591002402176505, 0.02654605059354394]","[[0.0097706061257752, 0.9579062549391236, 0.0323231389351012], [0.0207528527439518, 0.9417908174138688, 0.0374563298421794], [0.0094745041342048, 0.967309925510052, 0.0232155703557432], [0.0167211299408067, 0.9710256871690888, 0.0122531828901043], [0.0150494529992896, 0.9574685160561188, 0.0274820309445916]]",0.0,0.19729751213947827,0.9591002402176505,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",b38b73e5a80e7c9d9c69582c6365708b16a073e3f37743928c2ae0515dc56ff2
c582b08ced7e92fd7bfdf4ea,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:357,2026-07-14T17:56:07.790870+00:00,1,"[0.02087505809587836, 0.962933643143262, 0.0161912987608595]","[[0.0028125439638109, 0.989820091230341, 0.0073673648058479], [0.0603190595520883, 0.925048127515072, 0.0146328129328394], [0.0049781683715282, 0.986891795371875, 0.0081300362565967], [0.0161645730600186, 0.9415090171760788, 0.0423264097639025], [0.0201009455319458, 0.971399184422943, 0.008499870045111]]",0.0,0.18390180969260642,0.962933643143262,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",0a4e0bb392cd96702a44e5c5aa48fe83f2e505fc252c9470d44e6f8195ee57ba
59342c6d089a861c597128c1,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:359,2026-07-14T17:56:07.790870+00:00,2,"[0.0017333738855774198, 0.06988384170542557, 0.9283827844089968]","[[0.00024533348035, 0.0178537726865074, 0.9819008938331424], [0.0001597425940776, 0.0087710166439729, 0.9910692407619494], [0.0007693016996959, 0.0468200914010526, 0.9524106068992514], [0.0001841247212738, 0.014229569021943, 0.9855863062567832], [0.0073083669324898, 0.2617447587736519, 0.7309468742938582]]",0.0,0.26596480597265376,0.9283827844089968,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",e1de587b10fde327eb1b3dc2133d8042b1352bbf570d6baa2f0053463968def4
