record_id,source_row_number,dataset_version_id,source_record_identity,outer_fold,outer_role,inner_fold,split_seed,stratification_target
student-mat:dataset-version:1:source-row:384,384,1,student-mat:dataset-version:1:source-row:384,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:385,385,1,student-mat:dataset-version:1:source-row:385,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:386,386,1,student-mat:dataset-version:1:source-row:386,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:388,388,1,student-mat:dataset-version:1:source-row:388,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:389,389,1,student-mat:dataset-version:1:source-row:389,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:390,390,1,student-mat:dataset-version:1:source-row:390,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:392,392,1,student-mat:dataset-version:1:source-row:392,3,train,,42,G3_3class
student-mat:dataset-version:1:source-row:10,10,1,student-mat:dataset-version:1:source-row:10,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:16,16,1,student-mat:dataset-version:1:source-row:16,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:17,17,1,student-mat:dataset-version:1:source-row:17,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:18,18,1,student-mat:dataset-version:1:source-row:18,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:19,19,1,student-mat:dataset-version:1:source-row:19,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:20,20,1,student-mat:dataset-version:1:source-row:20,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:22,22,1,student-mat:dataset-version:1:source-row:22,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:29,29,1,student-mat:dataset-version:1:source-row:29,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:38,38,1,student-mat:dataset-version:1:source-row:38,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:46,46,1,student-mat:dataset-version:1:source-row:46,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:52,52,1,student-mat:dataset-version:1:source-row:52,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:57,57,1,student-mat:dataset-version:1:source-row:57,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:76,76,1,student-mat:dataset-version:1:source-row:76,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:79,79,1,student-mat:dataset-version:1:source-row:79,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:85,85,1,student-mat:dataset-version:1:source-row:85,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:97,97,1,student-mat:dataset-version:1:source-row:97,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:102,102,1,student-mat:dataset-version:1:source-row:102,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:108,108,1,student-mat:dataset-version:1:source-row:108,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:109,109,1,student-mat:dataset-version:1:source-row:109,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:115,115,1,student-mat:dataset-version:1:source-row:115,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:116,116,1,student-mat:dataset-version:1:source-row:116,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:124,124,1,student-mat:dataset-version:1:source-row:124,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:125,125,1,student-mat:dataset-version:1:source-row:125,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:128,128,1,student-mat:dataset-version:1:source-row:128,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:144,144,1,student-mat:dataset-version:1:source-row:144,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:145,145,1,student-mat:dataset-version:1:source-row:145,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:148,148,1,student-mat:dataset-version:1:source-row:148,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:149,149,1,student-mat:dataset-version:1:source-row:149,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:164,164,1,student-mat:dataset-version:1:source-row:164,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:171,171,1,student-mat:dataset-version:1:source-row:171,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:175,175,1,student-mat:dataset-version:1:source-row:175,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:177,177,1,student-mat:dataset-version:1:source-row:177,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:192,192,1,student-mat:dataset-version:1:source-row:192,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:196,196,1,student-mat:dataset-version:1:source-row:196,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:212,212,1,student-mat:dataset-version:1:source-row:212,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:217,217,1,student-mat:dataset-version:1:source-row:217,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:221,221,1,student-mat:dataset-version:1:source-row:221,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:234,234,1,student-mat:dataset-version:1:source-row:234,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:241,241,1,student-mat:dataset-version:1:source-row:241,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:244,244,1,student-mat:dataset-version:1:source-row:244,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:249,249,1,student-mat:dataset-version:1:source-row:249,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:256,256,1,student-mat:dataset-version:1:source-row:256,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:267,267,1,student-mat:dataset-version:1:source-row:267,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:278,278,1,student-mat:dataset-version:1:source-row:278,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:281,281,1,student-mat:dataset-version:1:source-row:281,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:287,287,1,student-mat:dataset-version:1:source-row:287,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:290,290,1,student-mat:dataset-version:1:source-row:290,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:310,310,1,student-mat:dataset-version:1:source-row:310,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:312,312,1,student-mat:dataset-version:1:source-row:312,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:313,313,1,student-mat:dataset-version:1:source-row:313,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:323,323,1,student-mat:dataset-version:1:source-row:323,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:326,326,1,student-mat:dataset-version:1:source-row:326,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:335,335,1,student-mat:dataset-version:1:source-row:335,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:336,336,1,student-mat:dataset-version:1:source-row:336,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:339,339,1,student-mat:dataset-version:1:source-row:339,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:340,340,1,student-mat:dataset-version:1:source-row:340,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:356,356,1,student-mat:dataset-version:1:source-row:356,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:360,360,1,student-mat:dataset-version:1:source-row:360,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:364,364,1,student-mat:dataset-version:1:source-row:364,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:367,367,1,student-mat:dataset-version:1:source-row:367,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:377,377,1,student-mat:dataset-version:1:source-row:377,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:381,381,1,student-mat:dataset-version:1:source-row:381,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:387,387,1,student-mat:dataset-version:1:source-row:387,3,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:0,0,1,student-mat:dataset-version:1:source-row:0,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:3,3,1,student-mat:dataset-version:1:source-row:3,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:4,4,1,student-mat:dataset-version:1:source-row:4,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:6,6,1,student-mat:dataset-version:1:source-row:6,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:10,10,1,student-mat:dataset-version:1:source-row:10,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:13,13,1,student-mat:dataset-version:1:source-row:13,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:14,14,1,student-mat:dataset-version:1:source-row:14,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:15,15,1,student-mat:dataset-version:1:source-row:15,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:16,16,1,student-mat:dataset-version:1:source-row:16,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:17,17,1,student-mat:dataset-version:1:source-row:17,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:18,18,1,student-mat:dataset-version:1:source-row:18,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:19,19,1,student-mat:dataset-version:1:source-row:19,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:20,20,1,student-mat:dataset-version:1:source-row:20,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:21,21,1,student-mat:dataset-version:1:source-row:21,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:22,22,1,student-mat:dataset-version:1:source-row:22,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:23,23,1,student-mat:dataset-version:1:source-row:23,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:24,24,1,student-mat:dataset-version:1:source-row:24,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:25,25,1,student-mat:dataset-version:1:source-row:25,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:26,26,1,student-mat:dataset-version:1:source-row:26,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:27,27,1,student-mat:dataset-version:1:source-row:27,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:29,29,1,student-mat:dataset-version:1:source-row:29,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:31,31,1,student-mat:dataset-version:1:source-row:31,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:32,32,1,student-mat:dataset-version:1:source-row:32,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:34,34,1,student-mat:dataset-version:1:source-row:34,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:36,36,1,student-mat:dataset-version:1:source-row:36,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:37,37,1,student-mat:dataset-version:1:source-row:37,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:38,38,1,student-mat:dataset-version:1:source-row:38,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:39,39,1,student-mat:dataset-version:1:source-row:39,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:40,40,1,student-mat:dataset-version:1:source-row:40,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:41,41,1,student-mat:dataset-version:1:source-row:41,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:42,42,1,student-mat:dataset-version:1:source-row:42,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:45,45,1,student-mat:dataset-version:1:source-row:45,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:46,46,1,student-mat:dataset-version:1:source-row:46,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:47,47,1,student-mat:dataset-version:1:source-row:47,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:48,48,1,student-mat:dataset-version:1:source-row:48,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:49,49,1,student-mat:dataset-version:1:source-row:49,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:51,51,1,student-mat:dataset-version:1:source-row:51,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:52,52,1,student-mat:dataset-version:1:source-row:52,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:57,57,1,student-mat:dataset-version:1:source-row:57,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:58,58,1,student-mat:dataset-version:1:source-row:58,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:60,60,1,student-mat:dataset-version:1:source-row:60,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:61,61,1,student-mat:dataset-version:1:source-row:61,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:62,62,1,student-mat:dataset-version:1:source-row:62,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:63,63,1,student-mat:dataset-version:1:source-row:63,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:64,64,1,student-mat:dataset-version:1:source-row:64,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:65,65,1,student-mat:dataset-version:1:source-row:65,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:66,66,1,student-mat:dataset-version:1:source-row:66,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:71,71,1,student-mat:dataset-version:1:source-row:71,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:76,76,1,student-mat:dataset-version:1:source-row:76,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:77,77,1,student-mat:dataset-version:1:source-row:77,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:78,78,1,student-mat:dataset-version:1:source-row:78,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:79,79,1,student-mat:dataset-version:1:source-row:79,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:80,80,1,student-mat:dataset-version:1:source-row:80,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:82,82,1,student-mat:dataset-version:1:source-row:82,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:83,83,1,student-mat:dataset-version:1:source-row:83,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:84,84,1,student-mat:dataset-version:1:source-row:84,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:85,85,1,student-mat:dataset-version:1:source-row:85,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:87,87,1,student-mat:dataset-version:1:source-row:87,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:90,90,1,student-mat:dataset-version:1:source-row:90,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:91,91,1,student-mat:dataset-version:1:source-row:91,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:93,93,1,student-mat:dataset-version:1:source-row:93,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:94,94,1,student-mat:dataset-version:1:source-row:94,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:95,95,1,student-mat:dataset-version:1:source-row:95,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:96,96,1,student-mat:dataset-version:1:source-row:96,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:97,97,1,student-mat:dataset-version:1:source-row:97,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:98,98,1,student-mat:dataset-version:1:source-row:98,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:99,99,1,student-mat:dataset-version:1:source-row:99,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:100,100,1,student-mat:dataset-version:1:source-row:100,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:101,101,1,student-mat:dataset-version:1:source-row:101,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:102,102,1,student-mat:dataset-version:1:source-row:102,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:106,106,1,student-mat:dataset-version:1:source-row:106,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:108,108,1,student-mat:dataset-version:1:source-row:108,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:109,109,1,student-mat:dataset-version:1:source-row:109,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:111,111,1,student-mat:dataset-version:1:source-row:111,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:112,112,1,student-mat:dataset-version:1:source-row:112,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:113,113,1,student-mat:dataset-version:1:source-row:113,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:114,114,1,student-mat:dataset-version:1:source-row:114,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:115,115,1,student-mat:dataset-version:1:source-row:115,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:116,116,1,student-mat:dataset-version:1:source-row:116,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:117,117,1,student-mat:dataset-version:1:source-row:117,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:122,122,1,student-mat:dataset-version:1:source-row:122,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:123,123,1,student-mat:dataset-version:1:source-row:123,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:124,124,1,student-mat:dataset-version:1:source-row:124,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:125,125,1,student-mat:dataset-version:1:source-row:125,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:127,127,1,student-mat:dataset-version:1:source-row:127,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:128,128,1,student-mat:dataset-version:1:source-row:128,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:130,130,1,student-mat:dataset-version:1:source-row:130,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:131,131,1,student-mat:dataset-version:1:source-row:131,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:133,133,1,student-mat:dataset-version:1:source-row:133,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:134,134,1,student-mat:dataset-version:1:source-row:134,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:135,135,1,student-mat:dataset-version:1:source-row:135,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:138,138,1,student-mat:dataset-version:1:source-row:138,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:140,140,1,student-mat:dataset-version:1:source-row:140,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:144,144,1,student-mat:dataset-version:1:source-row:144,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:145,145,1,student-mat:dataset-version:1:source-row:145,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:146,146,1,student-mat:dataset-version:1:source-row:146,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:147,147,1,student-mat:dataset-version:1:source-row:147,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:148,148,1,student-mat:dataset-version:1:source-row:148,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:149,149,1,student-mat:dataset-version:1:source-row:149,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:150,150,1,student-mat:dataset-version:1:source-row:150,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:152,152,1,student-mat:dataset-version:1:source-row:152,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:153,153,1,student-mat:dataset-version:1:source-row:153,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:154,154,1,student-mat:dataset-version:1:source-row:154,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:155,155,1,student-mat:dataset-version:1:source-row:155,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:156,156,1,student-mat:dataset-version:1:source-row:156,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:157,157,1,student-mat:dataset-version:1:source-row:157,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:158,158,1,student-mat:dataset-version:1:source-row:158,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:159,159,1,student-mat:dataset-version:1:source-row:159,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:160,160,1,student-mat:dataset-version:1:source-row:160,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:161,161,1,student-mat:dataset-version:1:source-row:161,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:162,162,1,student-mat:dataset-version:1:source-row:162,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:163,163,1,student-mat:dataset-version:1:source-row:163,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:164,164,1,student-mat:dataset-version:1:source-row:164,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:165,165,1,student-mat:dataset-version:1:source-row:165,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:166,166,1,student-mat:dataset-version:1:source-row:166,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:168,168,1,student-mat:dataset-version:1:source-row:168,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:169,169,1,student-mat:dataset-version:1:source-row:169,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:171,171,1,student-mat:dataset-version:1:source-row:171,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:173,173,1,student-mat:dataset-version:1:source-row:173,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:174,174,1,student-mat:dataset-version:1:source-row:174,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:175,175,1,student-mat:dataset-version:1:source-row:175,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:176,176,1,student-mat:dataset-version:1:source-row:176,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:177,177,1,student-mat:dataset-version:1:source-row:177,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:178,178,1,student-mat:dataset-version:1:source-row:178,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:179,179,1,student-mat:dataset-version:1:source-row:179,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:180,180,1,student-mat:dataset-version:1:source-row:180,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:181,181,1,student-mat:dataset-version:1:source-row:181,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:182,182,1,student-mat:dataset-version:1:source-row:182,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:184,184,1,student-mat:dataset-version:1:source-row:184,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:186,186,1,student-mat:dataset-version:1:source-row:186,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:187,187,1,student-mat:dataset-version:1:source-row:187,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:191,191,1,student-mat:dataset-version:1:source-row:191,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:192,192,1,student-mat:dataset-version:1:source-row:192,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:194,194,1,student-mat:dataset-version:1:source-row:194,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:195,195,1,student-mat:dataset-version:1:source-row:195,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:196,196,1,student-mat:dataset-version:1:source-row:196,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:197,197,1,student-mat:dataset-version:1:source-row:197,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:200,200,1,student-mat:dataset-version:1:source-row:200,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:201,201,1,student-mat:dataset-version:1:source-row:201,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:202,202,1,student-mat:dataset-version:1:source-row:202,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:203,203,1,student-mat:dataset-version:1:source-row:203,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:205,205,1,student-mat:dataset-version:1:source-row:205,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:206,206,1,student-mat:dataset-version:1:source-row:206,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:207,207,1,student-mat:dataset-version:1:source-row:207,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:208,208,1,student-mat:dataset-version:1:source-row:208,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:209,209,1,student-mat:dataset-version:1:source-row:209,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:210,210,1,student-mat:dataset-version:1:source-row:210,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:212,212,1,student-mat:dataset-version:1:source-row:212,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:213,213,1,student-mat:dataset-version:1:source-row:213,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:215,215,1,student-mat:dataset-version:1:source-row:215,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:216,216,1,student-mat:dataset-version:1:source-row:216,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:217,217,1,student-mat:dataset-version:1:source-row:217,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:219,219,1,student-mat:dataset-version:1:source-row:219,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:220,220,1,student-mat:dataset-version:1:source-row:220,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:221,221,1,student-mat:dataset-version:1:source-row:221,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:228,228,1,student-mat:dataset-version:1:source-row:228,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:229,229,1,student-mat:dataset-version:1:source-row:229,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:231,231,1,student-mat:dataset-version:1:source-row:231,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:233,233,1,student-mat:dataset-version:1:source-row:233,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:234,234,1,student-mat:dataset-version:1:source-row:234,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:236,236,1,student-mat:dataset-version:1:source-row:236,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:237,237,1,student-mat:dataset-version:1:source-row:237,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:238,238,1,student-mat:dataset-version:1:source-row:238,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:239,239,1,student-mat:dataset-version:1:source-row:239,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:240,240,1,student-mat:dataset-version:1:source-row:240,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:241,241,1,student-mat:dataset-version:1:source-row:241,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:242,242,1,student-mat:dataset-version:1:source-row:242,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:243,243,1,student-mat:dataset-version:1:source-row:243,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:244,244,1,student-mat:dataset-version:1:source-row:244,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:246,246,1,student-mat:dataset-version:1:source-row:246,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:247,247,1,student-mat:dataset-version:1:source-row:247,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:249,249,1,student-mat:dataset-version:1:source-row:249,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:251,251,1,student-mat:dataset-version:1:source-row:251,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:252,252,1,student-mat:dataset-version:1:source-row:252,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:254,254,1,student-mat:dataset-version:1:source-row:254,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:256,256,1,student-mat:dataset-version:1:source-row:256,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:258,258,1,student-mat:dataset-version:1:source-row:258,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:260,260,1,student-mat:dataset-version:1:source-row:260,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:262,262,1,student-mat:dataset-version:1:source-row:262,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:263,263,1,student-mat:dataset-version:1:source-row:263,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:264,264,1,student-mat:dataset-version:1:source-row:264,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:265,265,1,student-mat:dataset-version:1:source-row:265,4,train,,42,G3_3class
